ling_category,set_n,sentence_n,scale,premise,hypothesis,category,label
4,275,5,herhalde-yüzde yüz,Ormanda üç gün geçireceği yüzde yüz değil.,Ormanda herhalde üç gün geçirmeyecektir.,neutral,1
4,275,6,herhalde-yüzde yüz,Ormanda herhalde üç gün geçirecektir.,Ormanda yüzde yüz üç gün geçirecektir.,neutral,1
4,275,7,herhalde-yüzde yüz,Ormanda yüzde yüz üç gün geçirecektir.,Ormanda herhalde üç gün geçirmeyecektir.,contradiction,2
4,275,8,herhalde-yüzde yüz,Ormanda herhalde üç gün geçirmeyecektir.,Ormanda yüzde yüz üç gün geçirecektir.,contradiction,2
3,69,1,birkaç-tüm,Birkaç balık türü tehlike altında.,Tüm balık türleri tehlike altında değil.,implicature,3
3,69,2,birkaç-tüm,Tüm balık türleri tehlike altında değil.,Birkaç balık türü tehlike altında.,implicature,3
3,69,3,birkaç-tüm,Hiçbir balık türü tehlike altında değil.,Tüm balık türleri tehlike altında değil.,entailment,0
3,69,4,birkaç-tüm,Tüm balık türleri tehlike altında.,Birkaç balık türü tehlike altında.,entailment,0
3,69,5,birkaç-tüm,Tüm balık türleri tehlike altında değil.,Hiçbir balık türü tehlike altında değil.,neutral,1
3,69,6,birkaç-tüm,Birkaç balık türü tehlike altında.,Tüm balık türleri tehlike altında.,neutral,1
3,69,7,birkaç-tüm,Tüm balık türleri tehlike altında.,Hiçbir balık türü tehlike altında değil.,contradiction,2
3,69,8,birkaç-tüm,Hiçbir balık türü tehlike altında değil.,Tüm balık türleri tehlike altında.,contradiction,2
2,88,1,denemek-başarmak,Yeni girdiği bu sektörde tutunmayı denedi.,Yeni girdiği bu sektörde tutunmayı başaramadı.,implicature,3
2,88,2,denemek-başarmak,Yeni girdiği bu sektörde tutunmayı başaramadı.,Yeni girdiği bu sektörde tutunmayı denedi.,implicature,3
2,88,3,denemek-başarmak,Yeni girdiği bu sektörde tutunmayı denemedi.,Yeni girdiği bu sektörde tutunmayı başaramadı.,entailment,0
2,88,4,denemek-başarmak,Yeni girdiği bu sektörde tutunmayı başardı.,Yeni girdiği bu sektörde tutunmayı denedi.,entailment,0
2,88,5,denemek-başarmak,Yeni girdiği bu sektörde tutunmayı başaramadı.,Yeni girdiği bu sektörde tutunmayı denemedi.,neutral,1
2,88,6,denemek-başarmak,Yeni girdiği bu sektörde tutunmayı denedi.,Yeni girdiği bu sektörde tutunmayı başardı.,neutral,1
2,88,7,denemek-başarmak,Yeni girdiği bu sektörde tutunmayı başardı.,Yeni girdiği bu sektörde tutunmayı denemedi.,contradiction,2
2,88,8,denemek-başarmak,Yeni girdiği bu sektörde tutunmayı denemedi.,Yeni girdiği bu sektörde tutunmayı başardı.,contradiction,2
2,340,1,seslenmek-bağırmak,Parktaki dayının arkasından seslendik.,Parktaki dayının arkasından bağırmadık.,implicature,3
2,340,2,seslenmek-bağırmak,Parktaki dayının arkasından bağırmadık.,Parktaki dayının arkasından seslendik.,implicature,3
2,340,3,seslenmek-bağırmak,Parktaki dayının arkasından seslenmedik.,Parktaki dayının arkasından bağırmadık.,entailment,0
2,340,4,seslenmek-bağırmak,Parktaki dayının arkasından bağırdık.,Parktaki dayının arkasından seslendik.,entailment,0
2,340,5,seslenmek-bağırmak,Parktaki dayının arkasından bağırmadık.,Parktaki dayının arkasından seslenmedik.,neutral,1
2,340,6,seslenmek-bağırmak,Parktaki dayının arkasından seslendik.,Parktaki dayının arkasından bağırdık.,neutral,1
2,340,7,seslenmek-bağırmak,Parktaki dayının arkasından bağırdık.,Parktaki dayının arkasından seslenmedik.,contradiction,2
2,340,8,seslenmek-bağırmak,Parktaki dayının arkasından seslenmedik.,Parktaki dayının arkasından bağırdık.,contradiction,2
3,406,1,bazı-çok,Kıyafetlerin bazıları yırtık.,Kıyafetlerin çoğu yırtık değil.,implicature,3
3,406,2,bazı-çok,Kıyafetlerin çoğu yırtık değil.,Kıyafetlerin bazıları yırtık.,implicature,3
3,406,3,bazı-çok,Kıyafetlerin hiçbiri yırtık değil.,Kıyafetlerin çoğu yırtık değil.,entailment,0
3,406,4,bazı-çok,Kıyafetlerin çoğu yırtık.,Kıyafetlerin bazıları yırtık.,entailment,0
3,406,5,bazı-çok,Kıyafetlerin çoğu yırtık değil.,Kıyafetlerin hiçbiri yırtık değil.,neutral,1
3,406,6,bazı-çok,Kıyafetlerin bazıları yırtık.,Kıyafetlerin çoğu yırtık.,neutral,1
3,406,7,bazı-çok,Kıyafetlerin çoğu yırtık.,Kıyafetlerin hiçbiri yırtık değil.,contradiction,2
3,406,8,bazı-çok,Kıyafetlerin hiçbiri yırtık değil.,Kıyafetlerin çoğu yırtık.,contradiction,2
2,424,1,serinlemek-üşümek,Dışarda birkaç tur atınca serinledi.,Dışarda birkaç tur atınca üşümedi.,implicature,3
2,424,2,serinlemek-üşümek,Dışarda birkaç tur atınca üşümedi.,Dışarda birkaç tur atınca serinledi.,implicature,3
2,424,3,serinlemek-üşümek,Dışarda birkaç tur atınca serinlemedi.,Dışarda birkaç tur atınca üşümedi.,entailment,0
2,424,4,serinlemek-üşümek,Dışarda birkaç tur atınca üşüdü.,Dışarda birkaç tur atınca serinledi.,entailment,0
2,424,5,serinlemek-üşümek,Dışarda birkaç tur atınca üşümedi.,Dışarda birkaç tur atınca serinlemedi.,neutral,1
2,424,6,serinlemek-üşümek,Dışarda birkaç tur atınca serinledi.,Dışarda birkaç tur atınca üşüdü.,neutral,1
2,424,7,serinlemek-üşümek,Dışarda birkaç tur atınca üşüdü.,Dışarda birkaç tur atınca serinlemedi.,contradiction,2
2,424,8,serinlemek-üşümek,Dışarda birkaç tur atınca serinlemedi.,Dışarda birkaç tur atınca üşüdü.,contradiction,2
5,416,1,elli-yetmiş,Bu konuda elli kişi uzlaştı.,Bu konuda yetmiş kişi uzlaşmadı.,implicature,3
5,416,2,elli-yetmiş,Bu konuda elli kişiden fazlası uzlaşmadı.,Bu konuda elli kişi uzlaştı.,implicature,3
5,416,3,elli-yetmiş,Bu konuda elli kişi uzlaşmadı.,Bu konuda yetmiş kişi uzlaşmadı.,entailment,0
5,416,4,elli-yetmiş,Bu konuda yetmiş kişi uzlaştı.,Bu konuda elli kişi uzlaştı.,entailment,0
5,416,5,elli-yetmiş,Bu konuda yetmiş kişi uzlaşmadı.,Bu konuda elli kişi uzlaşmadı.,neutral,1
5,416,6,elli-yetmiş,Bu konuda elli kişi uzlaştı.,Bu konuda yetmiş kişi uzlaştı.,neutral,1
5,416,7,elli-yetmiş,Bu konuda yetmiş kişi uzlaştı.,Bu konuda elli kişi uzlaşmadı.,contradiction,2
5,416,8,elli-yetmiş,Bu konuda elli kişi uzlaşmadı.,Bu konuda yetmiş kişi uzlaştı.,contradiction,2
5,416,9,elli-yetmiş-c,Bu konuda elli kişi uzlaşmadı.,Bu konuda elli kişiden azı uzlaştı.,implicature,3
5,416,10,elli-yetmiş-c,Bu konuda elli kişi uzlaşmadı.,Bu konuda en fazla kırk dokuz kişi uzlaştı.,implicature,3
5,416,11,elli-yetmiş-c,Bu konuda elli kişi uzlaşmadı.,Bu konuda en az bir kişi uzlaştı.,implicature,3
5,76,1,beş-yedi,Bu mezatta beş kitabım satışa çıkacak.,Bu mezatta yedi kitabım satışa çıkmayacak.,implicature,3
5,76,2,beş-yedi,Bu mezatta beşten fazla kitabım satışa çıkmayacak.,Bu mezatta beş kitabım satışa çıkacak.,implicature,3
5,76,3,beş-yedi,Bu mezatta beş kitabım satışa çıkmayacak.,Bu mezatta yedi kitabım satışa çıkmayacak.,entailment,0
5,76,4,beş-yedi,Bu mezatta yedi kitabım satışa çıkacak.,Bu mezatta beş kitabım satışa çıkacak.,entailment,0
5,76,5,beş-yedi,Bu mezatta yedi kitabım satışa çıkmayacak.,Bu mezatta beş kitabım satışa çıkmayacak.,neutral,1
5,76,6,beş-yedi,Bu mezatta beş kitabım satışa çıkacak.,Bu mezatta yedi kitabım satışa çıkacak.,neutral,1
5,76,7,beş-yedi,Bu mezatta yedi kitabım satışa çıkacak.,Bu mezatta beş kitabım satışa çıkmayacak.,contradiction,2
5,76,8,beş-yedi,Bu mezatta beş kitabım satışa çıkmayacak.,Bu mezatta yedi kitabım satışa çıkacak.,contradiction,2
5,76,9,beş-yedi-c,Bu mezatta beş kitabım satışa çıkmayacak.,Bu mezatta beşten az kitabım satışa çıkacak.,implicature,3
5,76,10,beş-yedi-c,Bu mezatta beş kitabım satışa çıkmayacak.,Bu mezatta en fazla dört kitabım satışa çıkacak.,implicature,3
5,76,11,beş-yedi-c,Bu mezatta beş kitabım satışa çıkmayacak.,Bu mezatta en az bir tane kitabım satışa çıkacak.,implicature,3
2,421,1,serinlemek-üşümek,Bu arabada serinledik.,Bu arabada üşümedik.,implicature,3
2,421,2,serinlemek-üşümek,Bu arabada üşümedik.,Bu arabada serinledik.,implicature,3
2,421,3,serinlemek-üşümek,Bu arabada serinlemedik.,Bu arabada üşümedik.,entailment,0
2,421,4,serinlemek-üşümek,Bu arabada üşüdük.,Bu arabada serinledik.,entailment,0
2,421,5,serinlemek-üşümek,Bu arabada üşümedik.,Bu arabada serinlemedik.,neutral,1
2,421,6,serinlemek-üşümek,Bu arabada serinledik.,Bu arabada üşüdük.,neutral,1
2,421,7,serinlemek-üşümek,Bu arabada üşüdük.,Bu arabada serinlemedik.,contradiction,2
2,421,8,serinlemek-üşümek,Bu arabada serinlemedik.,Bu arabada üşüdük.,contradiction,2
2,48,1,yönelmek-varmak,Fikret köpeğinin peşinden eve yönelmiş.,Fikret köpeğinin peşinden eve varmamış.,implicature,3
2,48,2,yönelmek-varmak,Fikret köpeğinin peşinden eve varmamış.,Fikret köpeğinin peşinden eve yönelmiş.,implicature,3
2,48,3,yönelmek-varmak,Fikret köpeğinin peşinden eve yönelmemiş.,Fikret köpeğinin peşinden eve varmamış.,entailment,0
2,48,4,yönelmek-varmak,Fikret köpeğinin peşinden eve varmış.,Fikret köpeğinin peşinden eve yönelmiş.,entailment,0
2,48,5,yönelmek-varmak,Fikret köpeğinin peşinden eve varmamış.,Fikret köpeğinin peşinden eve yönelmemiş.,neutral,1
2,48,6,yönelmek-varmak,Fikret köpeğinin peşinden eve yönelmiş.,Fikret köpeğinin peşinden eve varmış.,neutral,1
2,48,7,yönelmek-varmak,Fikret köpeğinin peşinden eve varmış.,Fikret köpeğinin peşinden eve yönelmemiş.,contradiction,2
2,48,8,yönelmek-varmak,Fikret köpeğinin peşinden eve yönelmemiş.,Fikret köpeğinin peşinden eve varmış.,contradiction,2
2,173,1,algılamak-kavramak,Onuncu sayfadaki karmaşık matematik problemini algıladı.,Onuncu sayfadaki karmaşık matematik problemini kavramadı.,implicature,3
2,173,2,algılamak-kavramak,Onuncu sayfadaki karmaşık matematik problemini kavramadı.,Onuncu sayfadaki karmaşık matematik problemini algıladı.,implicature,3
2,173,3,algılamak-kavramak,Onuncu sayfadaki karmaşık matematik problemini algılamadı.,Onuncu sayfadaki karmaşık matematik problemini kavramadı.,entailment,0
2,173,4,algılamak-kavramak,Onuncu sayfadaki karmaşık matematik problemini kavradı.,Onuncu sayfadaki karmaşık matematik problemini algıladı.,entailment,0
2,173,5,algılamak-kavramak,Onuncu sayfadaki karmaşık matematik problemini kavramadı.,Onuncu sayfadaki karmaşık matematik problemini algılamadı.,neutral,1
2,173,6,algılamak-kavramak,Onuncu sayfadaki karmaşık matematik problemini algıladı.,Onuncu sayfadaki karmaşık matematik problemini kavradı.,neutral,1
2,173,7,algılamak-kavramak,Onuncu sayfadaki karmaşık matematik problemini kavradı.,Onuncu sayfadaki karmaşık matematik problemini algılamadı.,contradiction,2
2,173,8,algılamak-kavramak,Onuncu sayfadaki karmaşık matematik problemini algılamadı.,Onuncu sayfadaki karmaşık matematik problemini kavradı.,contradiction,2
2,283,1,katılmak-benimsemek,İlkokul öğrencilerine yönelik bu yaklaşıma katılmıştınız.,İlkokul öğrencilerine yönelik bu yaklaşımı benimsememiştiniz.,implicature,3
2,283,2,katılmak-benimsemek,İlkokul öğrencilerine yönelik bu yaklaşımı benimsememiştiniz.,İlkokul öğrencilerine yönelik bu yaklaşıma katılmıştınız.,implicature,3
2,283,3,katılmak-benimsemek,İlkokul öğrencilerine yönelik bu yaklaşıma katılmamıştınız.,İlkokul öğrencilerine yönelik bu yaklaşımı benimsememiştiniz.,entailment,0
2,283,4,katılmak-benimsemek,İlkokul öğrencilerine yönelik bu yaklaşımı benimsemiştiniz.,İlkokul öğrencilerine yönelik bu yaklaşıma katılmıştınız.,entailment,0
2,283,5,katılmak-benimsemek,İlkokul öğrencilerine yönelik bu yaklaşımı benimsememiştiniz.,İlkokul öğrencilerine yönelik bu yaklaşıma katılmamıştınız.,neutral,1
2,283,6,katılmak-benimsemek,İlkokul öğrencilerine yönelik bu yaklaşıma katılmıştınız.,İlkokul öğrencilerine yönelik bu yaklaşımı benimsemiştiniz.,neutral,1
2,283,7,katılmak-benimsemek,İlkokul öğrencilerine yönelik bu yaklaşımı benimsemiştiniz.,İlkokul öğrencilerine yönelik bu yaklaşıma katılmamıştınız.,contradiction,2
2,283,8,katılmak-benimsemek,İlkokul öğrencilerine yönelik bu yaklaşıma katılmamıştınız.,İlkokul öğrencilerine yönelik bu yaklaşımı benimsemiştiniz.,contradiction,2
3,229,1,bazı-tüm,Bilgeliği bazı okullarca takdir edildi.,Bilgeliği tüm okullarca takdir edilmedi.,implicature,3
3,229,2,bazı-tüm,Bilgeliği tüm okullarca takdir edilmedi.,Bilgeliği bazı okullarca takdir edildi.,implicature,3
3,229,3,bazı-tüm,Bilgeliği hiçbir okulca takdir edilmedi.,Bilgeliği tüm okullarca takdir edilmedi.,entailment,0
3,229,4,bazı-tüm,Bilgeliği tüm okullarca takdir edildi.,Bilgeliği bazı okullarca takdir edildi.,entailment,0
3,229,5,bazı-tüm,Bilgeliği tüm okullarca takdir edilmedi.,Bilgeliği hiçbir okulca takdir edilmedi.,neutral,1
3,229,6,bazı-tüm,Bilgeliği bazı okullarca takdir edildi.,Bilgeliği tüm okullarca takdir edildi.,neutral,1
3,229,7,bazı-tüm,Bilgeliği tüm okullarca takdir edildi.,Bilgeliği hiçbir okulca takdir edilmedi.,contradiction,2
3,229,8,bazı-tüm,Bilgeliği hiçbir okulca takdir edilmedi.,Bilgeliği tüm okullarca takdir edildi.,contradiction,2
3,15,1,birkaç-bütün,Akif birkaç kitabı okudu.,Akif bütün kitapları okumadı.,implicature,3
3,15,2,birkaç-bütün,Akif bütün kitapları okumadı.,Akif birkaç kitabı okudu.,implicature,3
3,15,3,birkaç-bütün,Akif hiçbir kitabı okumadı.,Akif bütün kitapları okumadı.,entailment,0
3,15,4,birkaç-bütün,Akif bütün kitapları okudu.,Akif birkaç kitabı okudu.,entailment,0
3,15,5,birkaç-bütün,Akif bütün kitapları okumadı.,Akif hiçbir kitabı okumadı.,neutral,1
3,15,6,birkaç-bütün,Akif birkaç kitabı okudu.,Akif bütün kitapları okudu.,neutral,1
3,15,7,birkaç-bütün,Akif bütün kitapları okudu.,Akif hiçbir kitabı okumadı.,contradiction,2
3,15,8,birkaç-bütün,Akif hiçbir kitabı okumadı.,Akif bütün kitapları okudu.,contradiction,2
1,334,1,ilgili-takıntılı,Uzun binalara karşı ilgili.,Uzun binalara karşı takıntılı değil.,implicature,3
1,334,2,ilgili-takıntılı,Uzun binalara karşı takıntılı değil.,Uzun binalara karşı ilgili.,implicature,3
1,334,3,ilgili-takıntılı,Uzun binalara karşı ilgili değil.,Uzun binalara karşı takıntılı değil.,entailment,0
1,334,4,ilgili-takıntılı,Uzun binalara karşı takıntılı.,Uzun binalara karşı ilgili.,entailment,0
1,334,5,ilgili-takıntılı,Uzun binalara karşı takıntılı değil.,Uzun binalara karşı ilgili değil.,neutral,1
1,334,6,ilgili-takıntılı,Uzun binalara karşı ilgili.,Uzun binalara karşı takıntılı.,neutral,1
1,334,7,ilgili-takıntılı,Uzun binalara karşı takıntılı.,Uzun binalara karşı ilgili değil.,contradiction,2
1,334,8,ilgili-takıntılı,Uzun binalara karşı ilgili değil.,Uzun binalara karşı takıntılı.,contradiction,2
2,401,1,serinlemek-üşümek,Alt kattaki odada serinledik.,Alt kattaki odada üşümedik.,implicature,3
2,401,2,serinlemek-üşümek,Alt kattaki odada üşümedik.,Alt kattaki odada serinledik.,implicature,3
2,401,3,serinlemek-üşümek,Alt kattaki odada serinlemedik.,Alt kattaki odada üşümedik.,entailment,0
2,401,4,serinlemek-üşümek,Alt kattaki odada üşüdük.,Alt kattaki odada serinledik.,entailment,0
2,401,5,serinlemek-üşümek,Alt kattaki odada üşümedik.,Alt kattaki odada serinlemedik.,neutral,1
2,401,6,serinlemek-üşümek,Alt kattaki odada serinledik.,Alt kattaki odada üşüdük.,neutral,1
2,401,7,serinlemek-üşümek,Alt kattaki odada üşüdük.,Alt kattaki odada serinlemedik.,contradiction,2
2,401,8,serinlemek-üşümek,Alt kattaki odada serinlemedik.,Alt kattaki odada üşüdük.,contradiction,2
2,210,1,başlamak-bitirmek,Son albümünü dinlemeye başlamıştı.,Son albümünü dinlemeyi bitirmemişti.,implicature,3
2,210,2,başlamak-bitirmek,Son albümünü dinlemeyi bitirmemişti.,Son albümünü dinlemeye başlamıştı.,implicature,3
2,210,3,başlamak-bitirmek,Son albümünü dinlemeye başlamamıştı.,Son albümünü dinlemeyi bitirmemişti.,entailment,0
2,210,4,başlamak-bitirmek,Son albümünü dinlemeyi bitirmişti.,Son albümünü dinlemeye başlamıştı.,entailment,0
2,210,5,başlamak-bitirmek,Son albümünü dinlemeyi bitirmemişti.,Son albümünü dinlemeye başlamamıştı.,neutral,1
2,210,6,başlamak-bitirmek,Son albümünü dinlemeye başlamıştı.,Son albümünü dinlemeyi bitirmişti.,neutral,1
2,210,7,başlamak-bitirmek,Son albümünü dinlemeyi bitirmişti.,Son albümünü dinlemeye başlamamıştı.,contradiction,2
2,210,8,başlamak-bitirmek,Son albümünü dinlemeye başlamamıştı.,Son albümünü dinlemeyi bitirmişti.,contradiction,2
5,19,1,iki-üç,Halı sahada iki top var.,Halı sahada üç top yok.,implicature,3
5,19,2,iki-üç,Halı sahada ikiden fazla top yok.,Halı sahada iki top var.,implicature,3
5,19,3,iki-üç,Halı sahada iki top yok.,Halı sahada üç top yok.,entailment,0
5,19,4,iki-üç,Halı sahada üç top var.,Halı sahada iki top var.,entailment,0
5,19,5,iki-üç,Halı sahada üç top yok.,Halı sahada iki top yok.,neutral,1
5,19,6,iki-üç,Halı sahada iki top var.,Halı sahada üç top var.,neutral,1
5,19,7,iki-üç,Halı sahada üç top var.,Halı sahada iki top yok.,contradiction,2
5,19,8,iki-üç,Halı sahada iki top yok.,Halı sahada üç top var.,contradiction,2
5,19,9,iki-üç-c,Halı sahada iki top yok.,Halı sahada ikiden az top var.,implicature,3
5,19,10,iki-üç-c,Halı sahada iki top yok.,Halı sahada en fazla bir top var.,implicature,3
5,19,11,iki-üç-c,Halı sahada iki top yok.,Halı sahada en az bir tane top var.,implicature,3
2,79,1,denemek-başarmak,Kalkacak misafirleri oturtmayı denedi.,Kalkacak misafirleri oturtmayı başaramadı.,implicature,3
2,79,2,denemek-başarmak,Kalkacak misafirleri oturtmayı başaramadı.,Kalkacak misafirleri oturtmayı denedi.,implicature,3
2,79,3,denemek-başarmak,Kalkacak misafirleri oturtmayı denemedi.,Kalkacak misafirleri oturtmayı başaramadı.,entailment,0
2,79,4,denemek-başarmak,Kalkacak misafirleri oturtmayı başardı.,Kalkacak misafirleri oturtmayı denedi.,entailment,0
2,79,5,denemek-başarmak,Kalkacak misafirleri oturtmayı başaramadı.,Kalkacak misafirleri oturtmayı denemedi.,neutral,1
2,79,6,denemek-başarmak,Kalkacak misafirleri oturtmayı denedi.,Kalkacak misafirleri oturtmayı başardı.,neutral,1
2,79,7,denemek-başarmak,Kalkacak misafirleri oturtmayı başardı.,Kalkacak misafirleri oturtmayı denemedi.,contradiction,2
2,79,8,denemek-başarmak,Kalkacak misafirleri oturtmayı denemedi.,Kalkacak misafirleri oturtmayı başardı.,contradiction,2
1,140,1,yakın-bitişik,Hastaneden çıkınca gitmen gereken eczane hastaneye yakın.,Hastaneden çıkınca gitmen gereken eczane hastaneye bitişik değil.,implicature,3
1,140,2,yakın-bitişik,Hastaneden çıkınca gitmen gereken eczane hastaneye bitişik değil.,Hastaneden çıkınca gitmen gereken eczane hastaneye yakın.,implicature,3
1,140,3,yakın-bitişik,Hastaneden çıkınca gitmen gereken eczane hastaneye yakın değil.,Hastaneden çıkınca gitmen gereken eczane hastaneye bitişik değil.,entailment,0
